scenario,scenario_label,variant,similarity_multiplier,matchability_shift,replicate,report,edp_count,method,method_label,relative_error
traffic_optimization,Traffic / landing-page views,central,1.0,0.0,0,"full flight, 10 EDPs",10,two_group_latent_mixture,Two-group mixture,0.07314687275007856
traffic_optimization,Traffic / landing-page views,central,1.0,0.0,0,"full flight, 10 EDPs",10,pairwise_maxent_direct,Direct pair + higher-order inference,0.10162276293966954
traffic_optimization,Traffic / landing-page views,central,1.0,0.0,0,"full flight, 10 EDPs",10,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.06048379058900135
traffic_optimization,Traffic / landing-page views,central,1.0,0.0,1,"full flight, 2 EDPs",2,baseline_vid,Existing VID,0.03661058534875557
traffic_optimization,Traffic / landing-page views,central,1.0,0.0,1,"full flight, 2 EDPs",2,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.03812600516630953
traffic_optimization,Traffic / landing-page views,central,1.0,0.0,1,"full flight, 2 EDPs",2,two_group_latent_mixture,Two-group mixture,0.03244839008398069
traffic_optimization,Traffic / landing-page views,central,1.0,0.0,1,"full flight, 2 EDPs",2,pairwise_maxent_direct,Direct pair + higher-order inference,0.013751283880601426
traffic_optimization,Traffic / landing-page views,central,1.0,0.0,1,"full flight, 2 EDPs",2,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.032127521268693976
traffic_optimization,Traffic / landing-page views,central,1.0,0.0,1,"full flight, 5 EDPs",5,baseline_vid,Existing VID,0.08894543189511063
traffic_optimization,Traffic / landing-page views,central,1.0,0.0,1,"full flight, 5 EDPs",5,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.04656956190561183
traffic_optimization,Traffic / landing-page views,central,1.0,0.0,1,"full flight, 5 EDPs",5,two_group_latent_mixture,Two-group mixture,0.08688195310994669
traffic_optimization,Traffic / landing-page views,central,1.0,0.0,1,"full flight, 5 EDPs",5,pairwise_maxent_direct,Direct pair + higher-order inference,0.037662593826393566
traffic_optimization,Traffic / landing-page views,central,1.0,0.0,1,"full flight, 5 EDPs",5,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.06520166895255274
traffic_optimization,Traffic / landing-page views,central,1.0,0.0,1,"full flight, 10 EDPs",10,baseline_vid,Existing VID,0.11189336749751913
traffic_optimization,Traffic / landing-page views,central,1.0,0.0,1,"full flight, 10 EDPs",10,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.011639727996089724
traffic_optimization,Traffic / landing-page views,central,1.0,0.0,1,"full flight, 10 EDPs",10,two_group_latent_mixture,Two-group mixture,0.061777036306784314
traffic_optimization,Traffic / landing-page views,central,1.0,0.0,1,"full flight, 10 EDPs",10,pairwise_maxent_direct,Direct pair + higher-order inference,0.10720346247961594
traffic_optimization,Traffic / landing-page views,central,1.0,0.0,1,"full flight, 10 EDPs",10,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.06343988706038561
traffic_optimization,Traffic / landing-page views,weaker similarity,0.65,0.0,0,"full flight, 2 EDPs",2,baseline_vid,Existing VID,0.013519533927347371
traffic_optimization,Traffic / landing-page views,weaker similarity,0.65,0.0,0,"full flight, 2 EDPs",2,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.0349260367660946
traffic_optimization,Traffic / landing-page views,weaker similarity,0.65,0.0,0,"full flight, 2 EDPs",2,two_group_latent_mixture,Two-group mixture,0.030128772863075953
traffic_optimization,Traffic / landing-page views,weaker similarity,0.65,0.0,0,"full flight, 2 EDPs",2,pairwise_maxent_direct,Direct pair + higher-order inference,0.015902966247551716
traffic_optimization,Traffic / landing-page views,weaker similarity,0.65,0.0,0,"full flight, 2 EDPs",2,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.03155871119452481
traffic_optimization,Traffic / landing-page views,weaker similarity,0.65,0.0,0,"full flight, 5 EDPs",5,baseline_vid,Existing VID,0.011951713032042238
traffic_optimization,Traffic / landing-page views,weaker similarity,0.65,0.0,0,"full flight, 5 EDPs",5,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.07795684494495654
traffic_optimization,Traffic / landing-page views,weaker similarity,0.65,0.0,0,"full flight, 5 EDPs",5,two_group_latent_mixture,Two-group mixture,0.029591809555881282
traffic_optimization,Traffic / landing-page views,weaker similarity,0.65,0.0,0,"full flight, 5 EDPs",5,pairwise_maxent_direct,Direct pair + higher-order inference,0.045213081628043154
traffic_optimization,Traffic / landing-page views,weaker similarity,0.65,0.0,0,"full flight, 5 EDPs",5,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.0705578952779616
traffic_optimization,Traffic / landing-page views,weaker similarity,0.65,0.0,0,"full flight, 10 EDPs",10,baseline_vid,Existing VID,0.010609681312844316
traffic_optimization,Traffic / landing-page views,weaker similarity,0.65,0.0,0,"full flight, 10 EDPs",10,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.13734887746266952
traffic_optimization,Traffic / landing-page views,weaker similarity,0.65,0.0,0,"full flight, 10 EDPs",10,two_group_latent_mixture,Two-group mixture,0.08587821148430509
traffic_optimization,Traffic / landing-page views,weaker similarity,0.65,0.0,0,"full flight, 10 EDPs",10,pairwise_maxent_direct,Direct pair + higher-order inference,0.09499210158362999
traffic_optimization,Traffic / landing-page views,weaker similarity,0.65,0.0,0,"full flight, 10 EDPs",10,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.05603258919515219
traffic_optimization,Traffic / landing-page views,weaker similarity,0.65,0.0,1,"full flight, 2 EDPs",2,baseline_vid,Existing VID,0.002041504977223004
traffic_optimization,Traffic / landing-page views,weaker similarity,0.65,0.0,1,"full flight, 2 EDPs",2,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.03412150849179552
traffic_optimization,Traffic / landing-page views,weaker similarity,0.65,0.0,1,"full flight, 2 EDPs",2,two_group_latent_mixture,Two-group mixture,0.029979458479497782
traffic_optimization,Traffic / landing-page views,weaker similarity,0.65,0.0,1,"full flight, 2 EDPs",2,pairwise_maxent_direct,Direct pair + higher-order inference,0.019399386507451096
traffic_optimization,Traffic / landing-page views,weaker similarity,0.65,0.0,1,"full flight, 2 EDPs",2,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.033030450280769084
traffic_optimization,Traffic / landing-page views,weaker similarity,0.65,0.0,1,"full flight, 5 EDPs",5,baseline_vid,Existing VID,0.00983861460940142
traffic_optimization,Traffic / landing-page views,weaker similarity,0.65,0.0,1,"full flight, 5 EDPs",5,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.09778112633353665
traffic_optimization,Traffic / landing-page views,weaker similarity,0.65,0.0,1,"full flight, 5 EDPs",5,two_group_latent_mixture,Two-group mixture,0.050235485481034466
traffic_optimization,Traffic / landing-page views,weaker similarity,0.65,0.0,1,"full flight, 5 EDPs",5,pairwise_maxent_direct,Direct pair + higher-order inference,0.043893295462266904
traffic_optimization,Traffic / landing-page views,weaker similarity,0.65,0.0,1,"full flight, 5 EDPs",5,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.06901908431452458
traffic_optimization,Traffic / landing-page views,weaker similarity,0.65,0.0,1,"full flight, 10 EDPs",10,baseline_vid,Existing VID,0.014188944087667256
traffic_optimization,Traffic / landing-page views,weaker similarity,0.65,0.0,1,"full flight, 10 EDPs",10,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.14006616028986105
traffic_optimization,Traffic / landing-page views,weaker similarity,0.65,0.0,1,"full flight, 10 EDPs",10,two_group_latent_mixture,Two-group mixture,0.09391869164060221
traffic_optimization,Traffic / landing-page views,weaker similarity,0.65,0.0,1,"full flight, 10 EDPs",10,pairwise_maxent_direct,Direct pair + higher-order inference,0.1002479815739541
traffic_optimization,Traffic / landing-page views,weaker similarity,0.65,0.0,1,"full flight, 10 EDPs",10,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.061911144999174696
traffic_optimization,Traffic / landing-page views,stronger similarity,1.5,0.0,0,"full flight, 2 EDPs",2,baseline_vid,Existing VID,0.1039380365808136
traffic_optimization,Traffic / landing-page views,stronger similarity,1.5,0.0,0,"full flight, 2 EDPs",2,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.044077916397256396
traffic_optimization,Traffic / landing-page views,stronger similarity,1.5,0.0,0,"full flight, 2 EDPs",2,two_group_latent_mixture,Two-group mixture,0.03575744502693012
traffic_optimization,Traffic / landing-page views,stronger similarity,1.5,0.0,0,"full flight, 2 EDPs",2,pairwise_maxent_direct,Direct pair + higher-order inference,0.005051567434964645
traffic_optimization,Traffic / landing-page views,stronger similarity,1.5,0.0,0,"full flight, 2 EDPs",2,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.03158629099185696
traffic_optimization,Traffic / landing-page views,stronger similarity,1.5,0.0,0,"full flight, 5 EDPs",5,baseline_vid,Existing VID,0.22677190311494574
traffic_optimization,Traffic / landing-page views,stronger similarity,1.5,0.0,0,"full flight, 5 EDPs",5,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.2242317067052426
traffic_optimization,Traffic / landing-page views,stronger similarity,1.5,0.0,0,"full flight, 5 EDPs",5,two_group_latent_mixture,Two-group mixture,0.2158540384438986
traffic_optimization,Traffic / landing-page views,stronger similarity,1.5,0.0,0,"full flight, 5 EDPs",5,pairwise_maxent_direct,Direct pair + higher-order inference,0.049931830385483114
traffic_optimization,Traffic / landing-page views,stronger similarity,1.5,0.0,0,"full flight, 5 EDPs",5,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.08306596801154066
traffic_optimization,Traffic / landing-page views,stronger similarity,1.5,0.0,0,"full flight, 10 EDPs",10,baseline_vid,Existing VID,0.2763801829760101
traffic_optimization,Traffic / landing-page views,stronger similarity,1.5,0.0,0,"full flight, 10 EDPs",10,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.1262337035633978
traffic_optimization,Traffic / landing-page views,stronger similarity,1.5,0.0,0,"full flight, 10 EDPs",10,two_group_latent_mixture,Two-group mixture,0.09590926321335204
traffic_optimization,Traffic / landing-page views,stronger similarity,1.5,0.0,0,"full flight, 10 EDPs",10,pairwise_maxent_direct,Direct pair + higher-order inference,0.1358500617072153
traffic_optimization,Traffic / landing-page views,stronger similarity,1.5,0.0,0,"full flight, 10 EDPs",10,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.09631875441075036
traffic_optimization,Traffic / landing-page views,stronger similarity,1.5,0.0,1,"full flight, 2 EDPs",2,baseline_vid,Existing VID,0.0994237918215612
traffic_optimization,Traffic / landing-page views,stronger similarity,1.5,0.0,1,"full flight, 2 EDPs",2,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.057917686562076014
traffic_optimization,Traffic / landing-page views,stronger similarity,1.5,0.0,1,"full flight, 2 EDPs",2,two_group_latent_mixture,Two-group mixture,0.050295724063333276
traffic_optimization,Traffic / landing-page views,stronger similarity,1.5,0.0,1,"full flight, 2 EDPs",2,pairwise_maxent_direct,Direct pair + higher-order inference,0.022715630788951696
traffic_optimization,Traffic / landing-page views,stronger similarity,1.5,0.0,1,"full flight, 2 EDPs",2,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.04710742532577892
traffic_optimization,Traffic / landing-page views,stronger similarity,1.5,0.0,1,"full flight, 5 EDPs",5,baseline_vid,Existing VID,0.22939812072932078
traffic_optimization,Traffic / landing-page views,stronger similarity,1.5,0.0,1,"full flight, 5 EDPs",5,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.21601262750586872
traffic_optimization,Traffic / landing-page views,stronger similarity,1.5,0.0,1,"full flight, 5 EDPs",5,two_group_latent_mixture,Two-group mixture,0.2212837301103315
traffic_optimization,Traffic / landing-page views,stronger similarity,1.5,0.0,1,"full flight, 5 EDPs",5,pairwise_maxent_direct,Direct pair + higher-order inference,0.06968295446820787
traffic_optimization,Traffic / landing-page views,stronger similarity,1.5,0.0,1,"full flight, 5 EDPs",5,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.1021320775745764
traffic_optimization,Traffic / landing-page views,stronger similarity,1.5,0.0,1,"full flight, 10 EDPs",10,baseline_vid,Existing VID,0.2780738116868347
traffic_optimization,Traffic / landing-page views,stronger similarity,1.5,0.0,1,"full flight, 10 EDPs",10,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.12064941260002761
traffic_optimization,Traffic / landing-page views,stronger similarity,1.5,0.0,1,"full flight, 10 EDPs",10,two_group_latent_mixture,Two-group mixture,0.12027022921362404
traffic_optimization,Traffic / landing-page views,stronger similarity,1.5,0.0,1,"full flight, 10 EDPs",10,pairwise_maxent_direct,Direct pair + higher-order inference,0.14423210460489455
traffic_optimization,Traffic / landing-page views,stronger similarity,1.5,0.0,1,"full flight, 10 EDPs",10,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.11028990849793928
traffic_optimization,Traffic / landing-page views,lower matchability,1.0,-0.2,0,"full flight, 2 EDPs",2,baseline_vid,Existing VID,0.042640578177331086
traffic_optimization,Traffic / landing-page views,lower matchability,1.0,-0.2,0,"full flight, 2 EDPs",2,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.06767239641073403
traffic_optimization,Traffic / landing-page views,lower matchability,1.0,-0.2,0,"full flight, 2 EDPs",2,two_group_latent_mixture,Two-group mixture,0.06285244155195344
traffic_optimization,Traffic / landing-page views,lower matchability,1.0,-0.2,0,"full flight, 2 EDPs",2,pairwise_maxent_direct,Direct pair + higher-order inference,0.048871895896571954
traffic_optimization,Traffic / landing-page views,lower matchability,1.0,-0.2,0,"full flight, 2 EDPs",2,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.06462430882885561
traffic_optimization,Traffic / landing-page views,lower matchability,1.0,-0.2,0,"full flight, 5 EDPs",5,baseline_vid,Existing VID,0.09556713417562221
traffic_optimization,Traffic / landing-page views,lower matchability,1.0,-0.2,0,"full flight, 5 EDPs",5,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.006099737616866397
traffic_optimization,Traffic / landing-page views,lower matchability,1.0,-0.2,0,"full flight, 5 EDPs",5,two_group_latent_mixture,Two-group mixture,0.058943877147150735
traffic_optimization,Traffic / landing-page views,lower matchability,1.0,-0.2,0,"full flight, 5 EDPs",5,pairwise_maxent_direct,Direct pair + higher-order inference,0.14537140515625416
traffic_optimization,Traffic / landing-page views,lower matchability,1.0,-0.2,0,"full flight, 5 EDPs",5,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.1728707041561154
traffic_optimization,Traffic / landing-page views,lower matchability,1.0,-0.2,0,"full flight, 10 EDPs",10,baseline_vid,Existing VID,0.12118856072845077
traffic_optimization,Traffic / landing-page views,lower matchability,1.0,-0.2,0,"full flight, 10 EDPs",10,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.06013274319415717
traffic_optimization,Traffic / landing-page views,lower matchability,1.0,-0.2,0,"full flight, 10 EDPs",10,two_group_latent_mixture,Two-group mixture,0.016619996543113358
traffic_optimization,Traffic / landing-page views,lower matchability,1.0,-0.2,0,"full flight, 10 EDPs",10,pairwise_maxent_direct,Direct pair + higher-order inference,0.2464134610633311
traffic_optimization,Traffic / landing-page views,lower matchability,1.0,-0.2,0,"full flight, 10 EDPs",10,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.21724010133983346
traffic_optimization,Traffic / landing-page views,lower matchability,1.0,-0.2,1,"full flight, 2 EDPs",2,baseline_vid,Existing VID,0.04762663832801971
